2019-07-18 13:18:47,007:INFO: Loading the datasets...
Epoch 9/15
Train loss: 0.247
Valid loss: 0.303
Test loss:  0.302
Accuracy: 89.12%

Epoch 10/15
Train loss: 0.235
Valid loss: 0.299
Test loss:  0.295
Accuracy: 89.38%

Epoch 11/15
Train loss: 0.226
Valid loss: 0.289
Test loss:  0.292
Accuracy: 89.38%

Epoch 12/15
Train loss: 0.216
Valid loss: 0.304
Test loss:  0.311
Accuracy: 89.29%

Epoch 13/15
Train loss: 0.207
Valid loss: 0.31
Test loss:  0.317
Accuracy: 88.93%

Epoch 14/15
Train loss: 0.199
Valid loss: 0.298
Test loss:  0.299
Accuracy: 89.34%

Epoch 15/15
Train loss: 0.192
Valid loss: 0.304
Test loss:  0.301
Accuracy: 89.31%

Failed to import cuda module: No module named 'caffe2.python.caffe2_pybind11_state_gpu'
Failed to import AMD hip module: No module named 'caffe2.python.caffe2_pybind11_state_hip'
This caffe2 python run does not have GPU support. Will run in CPU only mode.
Loading datasets...

Epoch 1/15
